time,body_name,x,y,z,vx,vy,vz
54000,Earth,1.49591e+11,1.60917e+09,0,-320.235,29798.4,0
54000,Mars,2.27896e+11,1.30139e+09,0,-137.991,24099.6,0
57600,Sun,93.334,0.572518,0,0.00305003,2.80642e-05,0
57600,Mercury,5.78403e+10,2.758e+09,0,-2278.89,47849.1,0
57600,Venus,1.0818e+11,2.01588e+09,0,-652.938,34994.3,0
57600,Earth,1.4959e+11,1.71644e+09,0,-341.584,29798.2,0
57600,Mars,2.27895e+11,1.38815e+09,0,-147.19,24099.6,0
61200,Sun,105,0.687019,0,0.00324063,3.1806e-05,0
61200,Mercury,5.78315e+10,2.93023e+09,0,-2421.22,47842.3,0
61200,Venus,1.08178e+11,2.14186e+09,0,-693.743,34993.5,0
61200,Earth,1.49588e+11,1.82372e+09,0,-362.932,29797.9,0
61200,Mars,2.27895e+11,1.47491e+09,0,-156.389,24099.5,0
64800,Sun,117.353,0.815833,0,0.00343122,3.57815e-05,0
64800,Mercury,5.78223e+10,3.10244e+09,0,-2563.53,47835.1,0
64800,Venus,1.08175e+11,2.26783e+09,0,-734.546,34992.7,0
64800,Earth,1.49587e+11,1.93099e+09,0,-384.28,29797.7,0
64800,Mars,2.27894e+11,1.56167e+09,0,-165.588,24099.5,0
68400,Sun,130.391,0.959799,0,0.0036218,3.99908e-05,0
68400,Mercury,5.78126e+10,3.27462e+09,0,-2705.82,47827.5,0
68400,Venus,1.08172e+11,2.3938e+09,0,-775.348,34991.9,0
68400,Earth,1.49585e+11,2.03826e+09,0,-405.627,29797.4,0
68400,Mars,2.27894e+11,1.64843e+09,0,-174.788,24099.4,0
72000,Sun,144.116,1.11976,0,0.00381238,4.44339e-05,0
72000,Mercury,5.78023e+10,3.44677e+09,0,-2848.08,47819.4,0
72000,Venus,1.08169e+11,2.51977e+09,0,-816.15,34991,0
72000,Earth,1.49584e+11,2.14553e+09,0,-426.975,29797.1,0
72000,Mars,2.27893e+11,1.73518e+09,0,-183.987,24099.3,0
75600,Sun,158.526,1.29656,0,0.00400295,4.91107e-05,0
75600,Mercury,5.77916e+10,3.61889e+09,0,-2990.33,47810.9,0
75600,Venus,1.08166e+11,2.64574e+09,0,-856.95,34990,0
75600,Earth,1.49582e+11,2.2528e+09,0,-448.322,29796.8,0
75600,Mars,2.27892e+11,1.82194e+09,0,-193.186,24099.3,0
79200,Sun,173.623,1.49104,0,0.00419352,5.40213e-05,0
79200,Mercury,5.77803e+10,3.79098e+09,0,-3132.54,47802,0
79200,Venus,1.08163e+11,2.7717e+09,0,-897.75,34989,0
79200,Earth,1.49581e+11,2.36006e+09,0,-469.67,29796.5,0
79200,Mars,2.27892e+11,1.9087e+09,0,-202.385,24099.2,0
82800,Sun,189.406,1.70403,0,0.00438407,5.91657e-05,0
82800,Mercury,5.77685e+10,3.96303e+09,0,-3274.74,47792.7,0
82800,Venus,1.08159e+11,2.89765e+09,0,-938.548,34988,0
82800,Earth,1.49579e+11,2.46733e+09,0,-491.016,29796.1,0
82800,Mars,2.27891e+11,1.99545e+09,0,-211.584,24099.1,0
86400,Sun,205.874,1.93639,0,0.00457462,6.45437e-05,0
86400,Mercury,5.77562e+10,4.13505e+09,0,-3416.9,47782.9,0
86400,Venus,1.08156e+11,3.02361e+09,0,-979.345,34986.9,0
86400,Earth,1.49577e+11,2.57459e+09,0,-512.363,29795.8,0
86400,Mars,2.2789e+11,2.08221e+09,0,-220.783,24099,0
90000,Sun,223.029,2.18895,0,0.00476516,7.01555e-05,0
90000,Mercury,5.77434e+10,4.30703e+09,0,-3559.04,47772.8,0
90000,Venus,1.08152e+11,3.14956e+09,0,-1020.14,34985.7,0
90000,Earth,1.49575e+11,2.68186e+09,0,-533.71,29795.4,0
90000,Mars,2.27889e+11,2.16897e+09,0,-229.983,24098.9,0
93600,Sun,240.869,2.46255,0,0.00495569,7.60009e-05,0
93600,Mercury,5.773e+10,4.47897e+09,0,-3701.14,47762.2,0
93600,Venus,1.08148e+11,3.2755e+09,0,-1060.94,34984.6,0
93600,Earth,1.49573e+11,2.78912e+09,0,-555.056,29795,0
93600,Mars,2.27888e+11,2.25572e+09,0,-239.182,24098.9,0
97200,Sun,259.396,2.75804,0,0.00514621,8.20801e-05,0
97200,Mercury,5.77162e+10,4.65088e+09,0,-3843.22,47751.1,0
97200,Venus,1.08144e+11,3.40144e+09,0,-1101.73,34983.3,0
97200,Earth,1.49571e+11,2.89638e+09,0,-576.402,29794.6,0
97200,Mars,2.27887e+11,2.34248e+09,0,-248.381,24098.8,0
100800,Sun,278.608,3.07626,0,0.00533672,8.83928e-05,0
100800,Mercury,5.77019e+10,4.82274e+09,0,-3985.26,47739.7,0
100800,Venus,1.0814e+11,3.52737e+09,0,-1142.52,34982,0
100800,Earth,1.49569e+11,3.00364e+09,0,-597.747,29794.2,0
100800,Mars,2.27887e+11,2.42923e+09,0,-257.58,24098.7,0
104400,Sun,298.506,3.41804,0,0.00552722,9.49392e-05,0
104400,Mercury,5.7687e+10,4.99456e+09,0,-4127.27,47727.8,0
104400,Venus,1.08136e+11,3.65331e+09,0,-1183.31,34980.7,0
104400,Earth,1.49567e+11,3.1109e+09,0,-619.093,29793.8,0
104400,Mars,2.27886e+11,2.51599e+09,0,-266.778,24098.6,0
108000,Sun,319.09,3.78423,0,0.00571771,0.000101719,0
108000,Mercury,5.76716e+10,5.16634e+09,0,-4269.25,47715.5,0
108000,Venus,1.08132e+11,3.77923e+09,0,-1224.1,34979.3,0
108000,Earth,1.49564e+11,3.21815e+09,0,-640.438,29793.3,0
108000,Mars,2.27885e+11,2.60274e+09,0,-275.977,24098.5,0
111600,Sun,340.359,4.17566,0,0.00590819,0.000108733,0
111600,Mercury,5.76558e+10,5.33807e+09,0,-4411.18,47702.8,0
111600,Venus,1.08127e+11,3.90515e+09,0,-1264.89,34977.9,0
111600,Earth,1.49562e+11,3.32541e+09,0,-661.782,29792.9,0
111600,Mars,2.27884e+11,2.6895e+09,0,-285.176,24098.4,0
115200,Sun,362.314,4.59319,0,0.00609866,0.00011598,0
115200,Mercury,5.76394e+10,5.50975e+09,0,-4553.09,47689.7,0
115200,Venus,1.08122e+11,4.03107e+09,0,-1305.67,34976.4,0
115200,Earth,1.49559e+11,3.43266e+09,0,-683.127,29792.4,0
115200,Mars,2.27883e+11,2.77625e+09,0,-294.375,24098.3,0
118800,Sun,384.955,5.03765,0,0.00628912,0.000123461,0
118800,Mercury,5.76225e+10,5.68138e+09,0,-4694.95,47676.1,0
118800,Venus,1.08118e+11,4.15698e+09,0,-1346.46,34974.9,0
118800,Earth,1.49557e+11,3.53991e+09,0,-704.471,29791.9,0
118800,Mars,2.27881e+11,2.863e+09,0,-303.574,24098.2,0
122400,Sun,408.282,5.50988,0,0.00647956,0.000131175,0
122400,Mercury,5.76051e+10,5.85297e+09,0,-4836.77,47662.1,0
122400,Venus,1.08113e+11,4.28288e+09,0,-1387.24,34973.3,0
122400,Earth,1.49554e+11,3.64716e+09,0,-725.814,29791.4,0
122400,Mars,2.2788e+11,2.94976e+09,0,-312.773,24098,0
126000,Sun,432.294,6.01072,0,0.00667,0.000139123,0
126000,Mercury,5.75871e+10,6.0245e+09,0,-4978.55,47647.7,0
126000,Venus,1.08107e+11,4.40878e+09,0,-1428.02,34971.7,0
126000,Earth,1.49552e+11,3.75441e+09,0,-747.158,29790.9,0
126000,Mars,2.27879e+11,3.03651e+09,0,-321.971,24097.9,0
129600,Sun,456.991,6.54102,0,0.00686042,0.000147304,0
129600,Mercury,5.75687e+10,6.19598e+09,0,-5120.29,47632.9,0
129600,Venus,1.08102e+11,4.53467e+09,0,-1468.8,34970.1,0
129600,Earth,1.49549e+11,3.86165e+09,0,-768.501,29790.4,0
129600,Mars,2.27878e+11,3.12326e+09,0,-331.17,24097.8,0
133200,Sun,482.374,7.10161,0,0.00705082,0.000155719,0
133200,Mercury,5.75498e+10,6.3674e+09,0,-5261.99,47617.6,0
133200,Venus,1.08097e+11,4.66056e+09,0,-1509.57,34968.4,0
133200,Earth,1.49546e+11,3.9689e+09,0,-789.843,29789.8,0
133200,Mars,2.27877e+11,3.21001e+09,0,-340.368,24097.7,0
136800,Sun,508.442,7.69333,0,0.00724122,0.000164367,0
136800,Mercury,5.75303e+10,6.53877e+09,0,-5403.64,47602,0
136800,Venus,1.08091e+11,4.78644e+09,0,-1550.35,34966.6,0
136800,Earth,1.49543e+11,4.07614e+09,0,-811.185,29789.2,0
136800,Mars,2.27875e+11,3.29676e+09,0,-349.567,24097.5,0
140400,Sun,535.196,8.31702,0,0.0074316,0.000173248,0
140400,Mercury,5.75103e+10,6.71008e+09,0,-5545.24,47585.9,0
140400,Venus,1.08085e+11,4.91231e+09,0,-1591.12,34964.8,0
140400,Earth,1.4954e+11,4.18338e+09,0,-832.527,29788.7,0
140400,Mars,2.27874e+11,3.38352e+09,0,-358.766,24097.4,0
144000,Sun,562.635,8.97353,0,0.00762196,0.000182363,0
144000,Mercury,5.74899e+10,6.88133e+09,0,-5686.8,47569.4,0
144000,Venus,1.0808e+11,5.03818e+09,0,-1631.89,34962.9,0
144000,Earth,1.49537e+11,4.29061e+09,0,-853.869,29788.1,0
144000,Mars,2.27873e+11,3.47027e+09,0,-367.964,24097.3,0
147600,Sun,590.76,9.66369,0,0.00781231,0.000191711,0
147600,Mercury,5.74689e+10,7.05252e+09,0,-5828.31,47552.4,0
147600,Venus,1.08074e+11,5.16404e+09,0,-1672.66,34961,0
147600,Earth,1.49534e+11,4.39785e+09,0,-875.21,29787.4,0
147600,Mars,2.27871e+11,3.55702e+09,0,-377.162,24097.1,0
151200,Sun,619.569,10.3883,0,0.00800265,0.000201293,0
151200,Mercury,5.74474e+10,7.22364e+09,0,-5969.77,47535.1,0
151200,Venus,1.08067e+11,5.28989e+09,0,-1713.43,34959.1,0
151200,Earth,1.49531e+11,4.50508e+09,0,-896.55,29786.8,0
151200,Mars,2.2787e+11,3.64376e+09,0,-386.361,24097,0
154800,Sun,649.064,11.1483,0,0.00819297,0.000211108,0
154800,Mercury,5.74254e+10,7.3947e+09,0,-6111.17,47517.3,0
154800,Venus,1.08061e+11,5.41573e+09,0,-1754.19,34957.1,0
154800,Earth,1.49527e+11,4.61231e+09,0,-917.89,29786.2,0
154800,Mars,2.27869e+11,3.73051e+09,0,-395.559,24096.8,0
158400,Sun,679.244,11.9445,0,0.00838328,0.000221156,0
158400,Mercury,5.74029e+10,7.5657e+09,0,-6252.53,47499.1,0
158400,Venus,1.08055e+11,5.54157e+09,0,-1794.95,34955,0
158400,Earth,1.49524e+11,4.71954e+09,0,-939.23,29785.5,0
158400,Mars,2.27867e+11,3.81726e+09,0,-404.757,24096.7,0
162000,Sun,710.108,12.7777,0,0.00857356,0.000231437,0
162000,Mercury,5.73799e+10,7.73663e+09,0,-6393.83,47480.5,0
162000,Venus,1.08048e+11,5.6674e+09,0,-1835.71,34953,0
162000,Earth,1.4952e+11,4.82676e+09,0,-960.569,29784.8,0
162000,Mars,2.27866e+11,3.90401e+09,0,-413.956,24096.5,0
165600,Sun,741.658,13.6487,0,0.00876384,0.000241951,0
165600,Mercury,5.73563e+10,7.90749e+09,0,-6535.08,47461.4,0
165600,Venus,1.08041e+11,5.79323e+09,0,-1876.47,34950.8,0
165600,Earth,1.49517e+11,4.93399e+09,0,-981.908,29784.2,0
165600,Mars,2.27864e+11,3.99076e+09,0,-423.154,24096.4,0
169200,Sun,773.893,14.5584,0,0.00895409,0.000252699,0
169200,Mercury,5.73323e+10,8.07828e+09,0,-6676.27,47441.9,0
169200,Venus,1.08034e+11,5.91904e+09,0,-1917.22,34948.6,0
169200,Earth,1.49513e+11,5.04121e+09,0,-1003.25,29783.5,0
169200,Mars,2.27863e+11,4.0775e+09,0,-432.352,24096.2,0
172800,Sun,806.813,15.5076,0,0.00914433,0.000263679,0
172800,Mercury,5.73078e+10,8.249e+09,0,-6817.4,47422.1,0
172800,Venus,1.08027e+11,6.04485e+09,0,-1957.97,34946.4,0
172800,Earth,1.4951e+11,5.14842e+09,0,-1024.58,29782.7,0
172800,Mars,2.27861e+11,4.16425e+09,0,-441.55,24096,0
176400,Sun,840.417,16.4973,0,0.00933455,0.000274893,0
176400,Mercury,5.72827e+10,8.41965e+09,0,-6958.47,47401.8,0
176400,Venus,1.0802e+11,6.17065e+09,0,-1998.72,34944.1,0
176400,Earth,1.49506e+11,5.25564e+09,0,-1045.92,29782,0
176400,Mars,2.27859e+11,4.25099e+09,0,-450.748,24095.9,0
180000,Sun,874.706,17.5281,0,0.00952476,0.00028634,0
180000,Mercury,5.72572e+10,8.59022e+09,0,-7099.48,47381,0
180000,Venus,1.08013e+11,6.29644e+09,0,-2039.47,34941.8,0
180000,Earth,1.49502e+11,5.36285e+09,0,-1067.26,29781.2,0
180000,Mars,2.27858e+11,4.33774e+09,0,-459.946,24095.7,0
183600,Sun,909.68,18.601,0,0.00971494,0.00029802,0
183600,Mercury,5.72311e+10,8.76072e+09,0,-7240.44,47359.9,0
183600,Venus,1.08005e+11,6.42222e+09,0,-2080.22,34939.4,0
183600,Earth,1.49498e+11,5.47006e+09,0,-1088.59,29780.5,0
183600,Mars,2.27856e+11,4.42448e+09,0,-469.143,24095.5,0
187200,Sun,945.338,19.7167,0,0.00990511,0.000309932,0
187200,Mercury,5.72045e+10,8.93113e+09,0,-7381.33,47338.3,0
187200,Venus,1.07998e+11,6.54799e+09,0,-2120.96,34937,0
187200,Earth,1.49494e+11,5.57727e+09,0,-1109.93,29779.7,0
187200,Mars,2.27854e+11,4.51122e+09,0,-478.341,24095.4,0
190800,Sun,981.681,20.8762,0,0.0100953,0.000322078,0
190800,Mercury,5.71774e+10,9.10147e+09,0,-7522.15,47316.3,0
190800,Venus,1.0799e+11,6.67376e+09,0,-2161.7,34934.5,0
190800,Earth,1.4949e+11,5.68447e+09,0,-1131.26,29778.9,0
190800,Mars,2.27853e+11,4.59797e+09,0,-487.539,24095.2,0
194400,Sun,1018.71,22.0802,0,0.0102854,0.000334456,0
194400,Mercury,5.71498e+10,9.27173e+09,0,-7662.91,47293.9,0
194400,Venus,1.07982e+11,6.79951e+09,0,-2202.43,34932,0
194400,Earth,1.49486e+11,5.79167e+09,0,-1152.6,29778.1,0
194400,Mars,2.27851e+11,4.68471e+09,0,-496.736,24095,0
198000,Sun,1056.42,23.3297,0,0.0104755,0.000347068,0
198000,Mercury,5.71218e+10,9.44191e+09,0,-7803.61,47271.1,0
198000,Venus,1.07974e+11,6.92526e+09,0,-2243.16,34929.4,0
198000,Earth,1.49482e+11,5.89887e+09,0,-1173.93,29777.3,0
198000,Mars,2.27849e+11,4.77145e+09,0,-505.934,24094.8,0
201600,Sun,1094.82,24.6254,0,0.0106656,0.000359912,0
201600,Mercury,5.70932e+10,9.612e+09,0,-7944.23,47247.8,0
201600,Venus,1.07966e+11,7.05099e+09,0,-2283.89,34926.8,0
201600,Earth,1.49477e+11,6.00607e+09,0,-1195.27,29776.4,0
201600,Mars,2.27847e+11,4.85819e+09,0,-515.131,24094.6,0
205200,Sun,1133.9,25.9681,0,0.0108556,0.000372989,0
205200,Mercury,5.70641e+10,9.78201e+09,0,-8084.79,47224.2,0
205200,Venus,1.07957e+11,7.17672e+09,0,-2324.62,34924.2,0
205200,Earth,1.49473e+11,6.11326e+09,0,-1216.6,29775.6,0
205200,Mars,2.27845e+11,4.94493e+09,0,-524.329,24094.4,0
208800,Sun,1173.66,27.3588,0,0.0110457,0.000386298,0
208800,Mercury,5.70344e+10,9.95193e+09,0,-8225.28,47200.1,0
208800,Venus,1.07949e+11,7.30244e+09,0,-2365.34,34921.5,0
208800,Earth,1.49469e+11,6.22045e+09,0,-1237.93,29774.7,0
208800,Mars,2.27843e+11,5.03167e+09,0,-533.526,24094.2,0
212400,Sun,1214.11,28.7982,0,0.0112357,0.000399841,0
212400,Mercury,5.70043e+10,1.01218e+10,0,-8365.7,47175.6,0
212400,Venus,1.0794e+11,7.42815e+09,0,-2406.07,34918.7,0
212400,Earth,1.49464e+11,6.32763e+09,0,-1259.26,29773.8,0
212400,Mars,2.27841e+11,5.11841e+09,0,-542.724,24094,0
216000,Sun,1255.24,30.2872,0,0.0114257,0.000413616,0
216000,Mercury,5.69737e+10,1.02915e+10,0,-8506.04,47150.7,0
216000,Venus,1.07931e+11,7.55384e+09,0,-2446.78,34915.9,0
216000,Earth,1.49459e+11,6.43482e+09,0,-1280.59,29772.9,0
216000,Mars,2.27839e+11,5.20515e+09,0,-551.921,24093.8,0
219600,Sun,1297.06,31.8267,0,0.0116157,0.000427623,0
219600,Mercury,5.69426e+10,1.04612e+10,0,-8646.31,47125.3,0
219600,Venus,1.07922e+11,7.67953e+09,0,-2487.5,34913.1,0
219600,Earth,1.49455e+11,6.542e+09,0,-1301.92,29772,0
219600,Mars,2.27837e+11,5.29188e+09,0,-561.118,24093.6,0
223200,Sun,1339.56,33.4174,0,0.0118057,0.000441863,0
223200,Mercury,5.69109e+10,1.06307e+10,0,-8786.51,47099.6,0
223200,Venus,1.07913e+11,7.80521e+09,0,-2528.21,34910.2,0
223200,Earth,1.4945e+11,6.64917e+09,0,-1323.25,29771.1,0
223200,Mars,2.27835e+11,5.37862e+09,0,-570.315,24093.4,0
226800,Sun,1382.74,35.0602,0,0.0119956,0.000456336,0
226800,Mercury,5.68788e+10,1.08002e+10,0,-8926.63,47073.4,0
226800,Venus,1.07904e+11,7.93087e+09,0,-2568.92,34907.2,0
226800,Earth,1.49445e+11,6.75634e+09,0,-1344.58,29770.1,0
226800,Mars,2.27833e+11,5.46535e+09,0,-579.512,24093.2,0
230400,Sun,1426.61,36.7559,0,0.0121855,0.000471041,0
230400,Mercury,5.68462e+10,1.09695e+10,0,-9066.67,47046.8,0
230400,Venus,1.07895e+11,8.05653e+09,0,-2609.62,34904.2,0
230400,Earth,1.4944e+11,6.86351e+09,0,-1365.91,29769.1,0
230400,Mars,2.27831e+11,5.55209e+09,0,-588.709,24092.9,0
234000,Sun,1471.16,38.5055,0,0.0123754,0.000485978,0
234000,Mercury,5.6813e+10,1.11388e+10,0,-9206.63,47019.8,0
234000,Venus,1.07885e+11,8.18217e+09,0,-2650.32,34901.2,0
234000,Earth,1.49435e+11,6.97068e+09,0,-1387.24,29768.2,0
234000,Mars,2.27829e+11,5.63882e+09,0,-597.905,24092.7,0
237600,Sun,1516.4,40.3096,0,0.0125653,0.000501148,0
237600,Mercury,5.67794e+10,1.1308e+10,0,-9346.51,46992.4,0
237600,Venus,1.07875e+11,8.30781e+09,0,-2691.02,34898.1,0
237600,Earth,1.4943e+11,7.07784e+09,0,-1408.56,29767.2,0
237600,Mars,2.27827e+11,5.72556e+09,0,-607.102,24092.5,0
241200,Sun,1562.32,42.1692,0,0.0127551,0.00051655,0
241200,Mercury,5.67452e+10,1.14771e+10,0,-9486.32,46964.5,0
241200,Venus,1.07865e+11,8.43343e+09,0,-2731.71,34895,0
241200,Earth,1.49425e+11,7.185e+09,0,-1429.89,29766.2,0
241200,Mars,2.27825e+11,5.81229e+09,0,-616.299,24092.3,0
244800,Sun,1608.92,44.085,0,0.0129449,0.000532184,0
244800,Mercury,5.67106e+10,1.1646e+10,0,-9626.03,46936.3,0
244800,Venus,1.07855e+11,8.55904e+09,0,-2772.4,34891.8,0
244800,Earth,1.4942e+11,7.29215e+09,0,-1451.22,29765.1,0
244800,Mars,2.27822e+11,5.89902e+09,0,-625.495,24092,0
248400,Sun,1656.2,46.058,0,0.0131347,0.000548051,0
248400,Mercury,5.66754e+10,1.18149e+10,0,-9765.67,46907.6,0
248400,Venus,1.07845e+11,8.68464e+09,0,-2813.09,34888.6,0
248400,Earth,1.49414e+11,7.3993e+09,0,-1472.54,29764.1,0
248400,Mars,2.2782e+11,5.98575e+09,0,-634.692,24091.8,0
252000,Sun,1704.17,48.089,0,0.0133245,0.000564149,0
252000,Mercury,5.66398e+10,1.19837e+10,0,-9905.22,46878.5,0
252000,Venus,1.07835e+11,8.81022e+09,0,-2853.77,34885.3,0
252000,Earth,1.49409e+11,7.50645e+09,0,-1493.86,29763,0
252000,Mars,2.27818e+11,6.07248e+09,0,-643.888,24091.5,0
255600,Sun,1752.82,50.1787,0,0.0135142,0.00058048,0
255600,Mercury,5.66036e+10,1.21523e+10,0,-10044.7,46849,0
255600,Venus,1.07825e+11,8.9358e+09,0,-2894.45,34882,0
255600,Earth,1.49404e+11,7.61359e+09,0,-1515.19,29762,0
255600,Mars,2.27815e+11,6.15921e+09,0,-653.084,24091.3,0
259200,Sun,1802.16,52.328,0,0.0137039,0.000597043,0
259200,Mercury,5.65669e+10,1.23209e+10,0,-10184.1,46819.1,0
259200,Venus,1.07814e+11,9.06136e+09,0,-2935.13,34878.6,0
259200,Earth,1.49398e+11,7.72073e+09,0,-1536.51,29760.9,0
259200,Mars,2.27813e+11,6.24594e+09,0,-662.28,24091,0
262800,Sun,1852.17,54.5379,0,0.0138936,0.000613837,0
262800,Mercury,5.65298e+10,1.24893e+10,0,-10323.3,46788.7,0
262800,Venus,1.07803e+11,9.18691e+09,0,-2975.8,34875.2,0
262800,Earth,1.49392e+11,7.82787e+09,0,-1557.83,29759.8,0
262800,Mars,2.27811e+11,6.33266e+09,0,-671.477,24090.8,0
266400,Sun,1902.87,56.809,0,0.0140833,0.000630864,0
266400,Mercury,5.64921e+10,1.26576e+10,0,-10462.5,46758,0
266400,Venus,1.07793e+11,9.31245e+09,0,-3016.47,34871.7,0
266400,Earth,1.49387e+11,7.935e+09,0,-1579.15,29758.7,0
266400,Mars,2.27808e+11,6.41939e+09,0,-680.673,24090.5,0
270000,Sun,1954.25,59.1422,0,0.0142729,0.000648122,0
270000,Mercury,5.64539e+10,1.28258e+10,0,-10601.7,46726.8,0
270000,Venus,1.07782e+11,9.43798e+09,0,-3057.13,34868.2,0
270000,Earth,1.49381e+11,8.04213e+09,0,-1600.47,29757.5,0
270000,Mars,2.27806e+11,6.50611e+09,0,-689.868,24090.3,0
273600,Sun,2006.32,61.5384,0,0.0144625,0.000665613,0
273600,Mercury,5.64153e+10,1.2994e+10,0,-10740.7,46695.2,0
273600,Venus,1.0777e+11,9.56349e+09,0,-3097.79,34864.6,0
