time,body_name,x,y,z,vx,vy,vz
104400,Sun,101.637,0.682986,0.000283313,0.0018821,1.89423e-05,7.86955e-09
104400,Earth,1.49567e+11,3.10899e+09,16675.8,-619.229,29777.2,0.462495
104400,Moon,1.49567e+11,3.47799e+09,1.05333e+08,-619.176,29493.6,984.167
108000,Sun,108.646,0.756042,0.000313667,0.00194699,2.02931e-05,8.43162e-09
108000,Earth,1.49564e+11,3.21619e+09,18459.2,-640.579,29776.9,0.495372
108000,Moon,1.49564e+11,3.58414e+09,1.08866e+08,-640.523,29483.7,981.478
111600,Sun,115.888,0.834127,0.000346114,0.00201188,2.16904e-05,9.01306e-09
111600,Earth,1.49562e+11,3.32339e+09,20364.8,-661.928,29776.5,0.529358
111600,Moon,1.49562e+11,3.69024e+09,1.12389e+08,-661.869,29473.9,978.698
115200,Sun,123.365,0.91741,0.000380724,0.00207677,2.31342e-05,9.61388e-09
115200,Earth,1.49559e+11,3.43058e+09,22396.9,-683.277,29776.2,0.564452
115200,Moon,1.49559e+11,3.79631e+09,1.15902e+08,-683.214,29464,975.827
118800,Sun,131.075,1.00606,0.000417567,0.00214166,2.46246e-05,1.02341e-08
118800,Earth,1.49557e+11,3.53777e+09,24559.2,-704.626,29775.8,0.60065
118800,Moon,1.49557e+11,3.90235e+09,1.19405e+08,-704.559,29454.2,972.866
122400,Sun,139.018,1.10024,0.000456712,0.00220654,2.61614e-05,1.08736e-08
122400,Earth,1.49554e+11,3.64497e+09,26855.8,-725.974,29775.4,0.637949
122400,Moon,1.49554e+11,4.00835e+09,1.22896e+08,-725.904,29444.4,969.814
126000,Sun,147.196,1.20012,0.000498229,0.00227143,2.77447e-05,1.15326e-08
126000,Earth,1.49552e+11,3.75216e+09,29290.7,-747.323,29775,0.676348
126000,Moon,1.49552e+11,4.11431e+09,1.26376e+08,-747.248,29434.6,966.673
129600,Sun,155.606,1.30587,0.000542189,0.00233631,2.93745e-05,1.22109e-08
129600,Earth,1.49549e+11,3.85934e+09,31867.7,-768.67,29774.6,0.715841
129600,Moon,1.49549e+11,4.22024e+09,1.29844e+08,-768.591,29424.8,963.442
133200,Sun,164.251,1.41765,0.00058866,0.0024012,3.10508e-05,1.29086e-08
133200,Earth,1.49546e+11,3.96653e+09,34590.9,-790.018,29774.1,0.756428
133200,Moon,1.49546e+11,4.32614e+09,1.33301e+08,-789.935,29415,960.122
136800,Sun,173.128,1.53564,0.000637712,0.00246608,3.27737e-05,1.36257e-08
136800,Earth,1.49543e+11,4.07372e+09,37464,-811.365,29773.7,0.798103
136800,Moon,1.49543e+11,4.43199e+09,1.36745e+08,-811.277,29405.2,956.713
140400,Sun,182.24,1.65999,0.000689416,0.00253096,3.4543e-05,1.43621e-08
140400,Earth,1.4954e+11,4.1809e+09,40491.1,-832.711,29773.2,0.840865
140400,Moon,1.4954e+11,4.53782e+09,1.40177e+08,-832.62,29395.5,953.215
144000,Sun,191.585,1.79088,0.00074384,0.00259584,3.63588e-05,1.51179e-08
144000,Earth,1.49537e+11,4.28808e+09,43676.1,-854.057,29772.7,0.884709
144000,Moon,1.49537e+11,4.64361e+09,1.43595e+08,-853.961,29385.7,949.628
147600,Sun,201.164,1.92848,0.000801055,0.00266072,3.82211e-05,1.58931e-08
147600,Earth,1.49534e+11,4.39526e+09,47022.8,-875.403,29772.2,0.929632
147600,Moon,1.49534e+11,4.74936e+09,1.47001e+08,-875.303,29376,945.953
151200,Sun,210.976,2.07295,0.000861131,0.0027256,4.01299e-05,1.66877e-08
151200,Earth,1.49531e+11,4.50244e+09,50535,-896.748,29771.7,0.975631
151200,Moon,1.49531e+11,4.85508e+09,1.50393e+08,-896.643,29366.3,942.19
154800,Sun,221.021,2.22445,0.000924136,0.00279047,4.20852e-05,1.75016e-08
154800,Earth,1.49527e+11,4.60962e+09,54216.8,-918.093,29771.2,1.0227
154800,Moon,1.49527e+11,4.96076e+09,1.53771e+08,-917.984,29356.7,938.339
158400,Sun,231.301,2.38317,0.000990142,0.00285535,4.4087e-05,1.83349e-08
158400,Earth,1.49524e+11,4.71679e+09,58071.8,-939.437,29770.6,1.07084
158400,Moon,1.49524e+11,5.06641e+09,1.57134e+08,-939.323,29347,934.401
162000,Sun,241.813,2.54925,0.00105922,0.00292022,4.61353e-05,1.91875e-08
162000,Earth,1.4952e+11,4.82396e+09,62104,-960.781,29770.1,1.12004
162000,Moon,1.4952e+11,5.17203e+09,1.60484e+08,-960.662,29337.4,930.376
165600,Sun,252.56,2.72288,0.00113143,0.00298509,4.82301e-05,2.00596e-08
165600,Earth,1.49517e+11,4.93113e+09,66317.1,-982.125,29769.5,1.17031
165600,Moon,1.49517e+11,5.27761e+09,1.63818e+08,-982.001,29327.8,926.264
169200,Sun,263.54,2.90422,0.00120686,0.00304996,5.03713e-05,2.0951e-08
169200,Earth,1.49513e+11,5.0383e+09,70714.9,-1003.47,29768.9,1.22163
169200,Moon,1.49513e+11,5.38315e+09,1.67138e+08,-1003.34,29318.2,922.065
172800,Sun,274.753,3.09343,0.00128556,0.00311483,5.25591e-05,2.18618e-08
172800,Earth,1.4951e+11,5.14547e+09,75301.3,-1024.81,29768.3,1.274
172800,Moon,1.4951e+11,5.48866e+09,1.70442e+08,-1024.68,29308.6,917.781
176400,Sun,286.2,3.29069,0.00136761,0.0031797,5.47934e-05,2.27919e-08
176400,Earth,1.49506e+11,5.25263e+09,80080,-1046.15,29767.7,1.32742
176400,Moon,1.49506e+11,5.59414e+09,1.7373e+08,-1046.01,29299.1,913.41
180000,Sun,297.88,3.49615,0.00145308,0.00324456,5.70741e-05,2.37414e-08
180000,Earth,1.49502e+11,5.35979e+09,85054.8,-1067.49,29767,1.38188
180000,Moon,1.49502e+11,5.69958e+09,1.77002e+08,-1067.35,29289.6,908.955
183600,Sun,309.794,3.71,0.00154203,0.00330943,5.94013e-05,2.47103e-08
183600,Earth,1.49498e+11,5.46695e+09,90229.3,-1088.83,29766.4,1.43738
183600,Moon,1.49498e+11,5.80499e+09,1.80258e+08,-1088.69,29280.1,904.414
187200,Sun,321.942,3.93239,0.00163455,0.00337429,6.1775e-05,2.56985e-08
187200,Earth,1.49494e+11,5.57411e+09,95607.4,-1110.17,29765.7,1.49391
187200,Moon,1.49494e+11,5.91036e+09,1.83497e+08,-1110.02,29270.6,899.789
190800,Sun,334.323,4.16349,0.00173069,0.00343915,6.41952e-05,2.67062e-08
190800,Earth,1.4949e+11,5.68126e+09,101193,-1131.51,29765,1.55148
190800,Moon,1.4949e+11,6.0157e+09,1.8672e+08,-1131.35,29261.2,895.079
194400,Sun,346.937,4.40348,0.00183053,0.00350401,6.66619e-05,2.77331e-08
194400,Earth,1.49486e+11,5.78841e+09,106989,-1152.85,29764.3,1.61007
194400,Moon,1.49486e+11,6.12101e+09,1.89925e+08,-1152.69,29251.8,890.285
198000,Sun,359.785,4.65251,0.00193414,0.00356886,6.9175e-05,2.87795e-08
198000,Earth,1.49482e+11,5.89556e+09,113000,-1174.19,29763.6,1.66968
198000,Moon,1.49482e+11,6.22628e+09,1.93112e+08,-1174.02,29242.4,885.408
201600,Sun,372.866,4.91075,0.00204158,0.00363372,7.17347e-05,2.98452e-08
201600,Earth,1.49477e+11,6.00271e+09,119229,-1195.53,29762.8,1.7303
201600,Moon,1.49477e+11,6.33152e+09,1.96282e+08,-1195.35,29233.1,880.448
205200,Sun,386.181,5.17838,0.00215293,0.00369857,7.43408e-05,3.09303e-08
205200,Earth,1.49473e+11,6.10985e+09,125680,-1216.87,29762.1,1.79194
205200,Moon,1.49473e+11,6.43673e+09,1.99433e+08,-1216.69,29223.8,875.406
208800,Sun,399.73,5.45555,0.00226825,0.00376343,7.69934e-05,3.20347e-08
208800,Earth,1.49468e+11,6.21699e+09,132356,-1238.2,29761.3,1.85457
208800,Moon,1.49468e+11,6.5419e+09,2.02566e+08,-1238.02,29214.5,870.281
212400,Sun,413.511,5.74245,0.00238762,0.00382827,7.96924e-05,3.31585e-08
212400,Earth,1.49464e+11,6.32413e+09,139262,-1259.54,29760.5,1.91821
212400,Moon,1.49464e+11,6.64704e+09,2.05681e+08,-1259.35,29205.2,865.074
216000,Sun,427.527,6.03922,0.00251111,0.00389312,8.2438e-05,3.43016e-08
216000,Earth,1.49459e+11,6.43126e+09,146400,-1280.88,29759.7,1.98285
216000,Moon,1.49459e+11,6.75214e+09,2.08776e+08,-1280.68,29196,859.786
219600,Sun,441.775,6.34605,0.00263878,0.00395797,8.523e-05,3.54642e-08
219600,Earth,1.49455e+11,6.5384e+09,153775,-1302.21,29758.9,2.04847
219600,Moon,1.49455e+11,6.85722e+09,2.11852e+08,-1302.01,29186.8,854.416
223200,Sun,456.257,6.6631,0.00277071,0.00402281,8.80685e-05,3.6646e-08
223200,Earth,1.4945e+11,6.64553e+09,161389,-1323.55,29758.1,2.11507
223200,Moon,1.4945e+11,6.96226e+09,2.14908e+08,-1323.34,29177.7,848.967
226800,Sun,470.973,6.99053,0.00290696,0.00408765,9.09535e-05,3.78473e-08
226800,Earth,1.49445e+11,6.75265e+09,169246,-1344.88,29757.2,2.18265
226800,Moon,1.49445e+11,7.06726e+09,2.17944e+08,-1344.66,29168.6,843.437
230400,Sun,485.922,7.32852,0.0030476,0.00415249,9.38849e-05,3.90679e-08
230400,Earth,1.4944e+11,6.85977e+09,177351,-1366.21,29756.4,2.25121
230400,Moon,1.4944e+11,7.17224e+09,2.2096e+08,-1365.99,29159.5,837.828
234000,Sun,501.104,7.67722,0.00319271,0.00421733,9.68628e-05,4.03079e-08
234000,Earth,1.49435e+11,6.96689e+09,185705,-1387.54,29755.5,2.32073
234000,Moon,1.49435e+11,7.27718e+09,2.23956e+08,-1387.32,29150.5,832.139
237600,Sun,516.52,8.03682,0.00334235,0.00428217,9.98872e-05,4.15672e-08
237600,Earth,1.4943e+11,7.07401e+09,194314,-1408.88,29754.6,2.39121
237600,Moon,1.4943e+11,7.38209e+09,2.26931e+08,-1408.64,29141.5,826.372
241200,Sun,532.169,8.40746,0.0034966,0.004347,0.000102958,4.28459e-08
241200,Earth,1.49425e+11,7.18112e+09,203179,-1430.21,29753.7,2.46264
241200,Moon,1.49425e+11,7.48697e+09,2.29885e+08,-1429.97,29132.6,820.527
244800,Sun,548.052,8.78934,0.00365551,0.00441183,0.000106075,4.41439e-08
244800,Earth,1.4942e+11,7.28823e+09,212305,-1451.54,29752.7,2.53503
244800,Moon,1.4942e+11,7.59181e+09,2.32818e+08,-1451.29,29123.7,814.604
248400,Sun,564.168,9.1826,0.00381918,0.00447666,0.000109239,4.54613e-08
248400,Earth,1.49414e+11,7.39534e+09,221695,-1472.87,29751.8,2.60835
248400,Moon,1.49414e+11,7.69663e+09,2.35729e+08,-1472.62,29114.8,808.604
252000,Sun,580.517,9.58741,0.00398765,0.00454149,0.000112449,4.67981e-08
252000,Earth,1.49409e+11,7.50244e+09,231353,-1494.2,29750.8,2.68261
252000,Moon,1.49409e+11,7.80141e+09,2.38618e+08,-1493.94,29106,802.528
255600,Sun,597.1,10.004,0.004161,0.00460631,0.000115706,4.81542e-08
255600,Earth,1.49404e+11,7.60954e+09,241281,-1515.52,29749.9,2.7578
255600,Moon,1.49404e+11,7.90616e+09,2.41485e+08,-1515.26,29097.2,796.375
259200,Sun,613.916,10.4324,0.00433931,0.00467113,0.000119009,4.95297e-08
259200,Earth,1.49398e+11,7.71664e+09,251483,-1536.85,29748.9,2.83392
259200,Moon,1.49398e+11,8.01087e+09,2.44329e+08,-1536.58,29088.4,790.147
262800,Sun,630.966,10.8729,0.00452264,0.00473595,0.000122359,5.09245e-08
262800,Earth,1.49392e+11,7.82373e+09,261962,-1558.18,29747.9,2.91095
262800,Moon,1.49392e+11,8.11556e+09,2.47151e+08,-1557.9,29079.7,783.843
266400,Sun,648.248,11.3256,0.00471106,0.00480077,0.000125755,5.23387e-08
266400,Earth,1.49387e+11,7.93082e+09,272722,-1579.5,29746.8,2.98888
